Date,Hour,Minute,Power (kW)
6/17/2012,21,15,11.58
6/17/2012,21,30,11.58
6/17/2012,21,45,11.58
6/17/2012,22,0,11.58
6/17/2012,22,15,11.58
6/17/2012,22,30,11.58
6/17/2012,22,45,11.58
6/17/2012,23,0,11.58
6/17/2012,23,15,11.58
6/17/2012,23,30,11.58
6/17/2012,23,45,11.58
6/18/2012,0,0,11.58
6/18/2012,0,15,11.58
6/18/2012,0,30,11.58
6/18/2012,0,45,11.58
6/18/2012,1,0,11.58
6/18/2012,1,15,11.58
6/18/2012,1,30,11.58
6/18/2012,1,45,11.58
6/18/2012,2,0,11.58
6/18/2012,2,15,11.58
6/18/2012,2,30,12.1
6/18/2012,2,45,13.63
6/18/2012,3,0,12.22
6/18/2012,3,15,11.65
6/18/2012,3,30,11.65
6/18/2012,3,45,11.65
6/18/2012,4,0,11.65
6/18/2012,4,15,11.65
6/18/2012,4,30,11.65
6/18/2012,4,45,11.65
6/18/2012,5,0,11.65
6/18/2012,5,15,11.65
6/18/2012,5,30,11.65
6/18/2012,5,45,11.65
6/18/2012,6,0,11.65
6/18/2012,6,15,11.65
6/18/2012,6,30,11.65
6/18/2012,6,45,11.65
6/18/2012,7,0,11.65
6/18/2012,7,15,11.65
6/18/2012,7,30,11.65
6/18/2012,7,45,11.65
6/18/2012,8,0,11.65
6/18/2012,8,15,11.65
6/18/2012,8,30,11.65
6/18/2012,8,45,11.65
6/18/2012,9,0,11.65
6/18/2012,9,15,13.95
6/18/2012,9,30,17.79
6/18/2012,9,45,15.55
6/18/2012,10,0,12.1
6/18/2012,10,15,11.58
6/18/2012,10,30,12.29
6/18/2012,10,45,12.1
6/18/2012,11,0,18.3
6/18/2012,11,15,16.96
6/18/2012,11,30,14.78
6/18/2012,11,45,15.94
6/18/2012,12,0,15.94
6/18/2012,12,15,17.41
6/18/2012,12,30,11.97
6/18/2012,12,45,18.69
6/18/2012,13,0,18.43
6/18/2012,13,15,11.97
6/18/2012,13,30,11.97
6/18/2012,13,45,11.97
6/18/2012,14,0,11.97
6/18/2012,14,15,11.97
6/18/2012,14,30,11.46
6/18/2012,14,45,11.97
6/18/2012,15,0,11.46
6/18/2012,15,15,11.46
6/18/2012,15,30,20.48
6/18/2012,15,45,14.27
6/18/2012,16,0,12.67
6/18/2012,16,15,12.16
6/18/2012,16,30,11.65
6/18/2012,16,45,11.65
6/18/2012,17,0,11.65
6/18/2012,17,15,16.51
6/18/2012,17,30,17.6
6/18/2012,17,45,11.97
6/18/2012,18,0,17.28
6/18/2012,18,15,12.16
6/18/2012,18,30,11.65
6/18/2012,18,45,11.65
6/18/2012,19,0,11.65
6/18/2012,19,15,11.65
6/18/2012,19,30,11.65
6/18/2012,19,45,12.16
6/18/2012,20,0,11.65
6/18/2012,20,15,11.65
6/18/2012,20,30,13.06
6/18/2012,20,45,12.1
6/18/2012,21,0,13.89
6/18/2012,21,15,12.29
6/18/2012,21,30,12.22
6/18/2012,21,45,12.29
6/18/2012,22,0,21.76
6/18/2012,22,15,12.35
6/18/2012,22,30,12.16
6/18/2012,22,45,11.65
6/18/2012,23,0,11.65
6/18/2012,23,15,12.22
6/18/2012,23,30,11.71
6/18/2012,23,45,13.5
6/19/2012,0,0,11.9
6/19/2012,0,15,16.38
6/19/2012,0,30,12.22
6/19/2012,0,45,12.86
6/19/2012,1,0,11.9
6/19/2012,1,15,11.84
6/19/2012,1,30,11.84
6/19/2012,1,45,15.04
6/19/2012,2,0,16.64
6/19/2012,2,15,16.77
6/19/2012,2,30,12.16
6/19/2012,2,45,11.65
6/19/2012,3,0,12.22
6/19/2012,3,15,11.71
6/19/2012,3,30,11.71
6/19/2012,3,45,11.97
6/19/2012,4,0,11.84
6/19/2012,4,15,23.87
6/19/2012,4,30,12.86
6/19/2012,4,45,12.1
6/19/2012,5,0,11.58
6/19/2012,5,15,11.58
6/19/2012,5,30,12.16
6/19/2012,5,45,11.65
6/19/2012,6,0,19.97
6/19/2012,6,15,12.03
6/19/2012,6,30,12.16
6/19/2012,6,45,11.65
6/19/2012,7,0,11.65
6/19/2012,7,15,11.65
6/19/2012,7,30,11.65
6/19/2012,7,45,11.65
6/19/2012,8,0,11.65
6/19/2012,8,15,11.65
6/19/2012,8,30,18.82
6/19/2012,8,45,12.16
6/19/2012,9,0,13.44
6/19/2012,9,15,12.29
6/19/2012,9,30,12.29
6/19/2012,9,45,15.42
6/19/2012,10,0,12.03
6/19/2012,10,15,17.6
6/19/2012,10,30,12.42
6/19/2012,10,45,12.16
6/19/2012,11,0,12.16
6/19/2012,11,15,11.58
6/19/2012,11,30,11.58
6/19/2012,11,45,11.58
6/19/2012,12,0,14.08
6/19/2012,12,15,21.5
6/19/2012,12,30,20.29
6/19/2012,12,45,12.22
6/19/2012,13,0,12.03
6/19/2012,13,15,12.16
6/19/2012,13,30,13.31
6/19/2012,13,45,12.1
6/19/2012,14,0,12.16
6/19/2012,14,15,11.65
6/19/2012,14,30,19.39
6/19/2012,14,45,12.29
6/19/2012,15,0,11.78
6/19/2012,15,15,11.78
6/19/2012,15,30,11.78
6/19/2012,15,45,11.78
6/19/2012,16,0,11.78
6/19/2012,16,15,18.05
6/19/2012,16,30,14.21
6/19/2012,16,45,11.97
6/19/2012,17,0,11.97
6/19/2012,17,15,11.97
6/19/2012,17,30,11.97
6/19/2012,17,45,11.97
6/19/2012,18,0,11.97
6/19/2012,18,15,11.46
6/19/2012,18,30,12.54
6/19/2012,18,45,12.29
6/19/2012,19,0,12.29
6/19/2012,19,15,12.16
6/19/2012,19,30,16.51
6/19/2012,19,45,11.97
6/19/2012,20,0,19.07
6/19/2012,20,15,12.16
6/19/2012,20,30,11.65
6/19/2012,20,45,12.16
6/19/2012,21,0,12.86
6/19/2012,21,15,17.79
6/19/2012,21,30,11.84
6/19/2012,21,45,11.84
6/19/2012,22,0,11.84
6/19/2012,22,15,11.84
6/19/2012,22,30,11.84
6/19/2012,22,45,16.64
6/19/2012,23,0,12.22
6/19/2012,23,15,11.71
6/19/2012,23,30,11.71
6/19/2012,23,45,11.71
6/20/2012,0,0,12.48
6/20/2012,0,15,12.42
6/20/2012,0,30,15.55
6/20/2012,0,45,15.42
6/20/2012,1,0,15.04
6/20/2012,1,15,15.49
6/20/2012,1,30,11.9
6/20/2012,1,45,11.9
6/20/2012,2,0,11.9
6/20/2012,2,15,11.9
6/20/2012,2,30,15.62
6/20/2012,2,45,11.97
6/20/2012,3,0,11.97
6/20/2012,3,15,15.36
6/20/2012,3,30,12.22
6/20/2012,3,45,12.29
6/20/2012,4,0,12.03
6/20/2012,4,15,12.03
6/20/2012,4,30,11.52
6/20/2012,4,45,11.71
6/20/2012,5,0,12.16
6/20/2012,5,15,18.11
6/20/2012,5,30,16.58
6/20/2012,5,45,17.47
6/20/2012,6,0,17.09
6/20/2012,6,15,12.29
6/20/2012,6,30,11.26
6/20/2012,6,45,0
6/20/2012,7,0,0
6/20/2012,7,15,3.33
6/20/2012,7,30,11.58
6/20/2012,7,45,6.72
6/20/2012,8,0,6.72
6/20/2012,8,15,7.3
6/20/2012,8,30,7.3
6/20/2012,8,45,11.84
6/20/2012,9,0,11.84
6/20/2012,9,15,11.58
6/20/2012,9,30,11.58
6/20/2012,9,45,19.2
6/20/2012,10,0,17.15
6/20/2012,10,15,7.17
6/20/2012,10,30,12.54
6/20/2012,10,45,12.29
6/20/2012,11,0,12.16
6/20/2012,11,15,16.7
6/20/2012,11,30,11.9
6/20/2012,11,45,11.97
6/20/2012,12,0,12.29
6/20/2012,12,15,17.09
6/20/2012,12,30,12.1
6/20/2012,12,45,11.58
6/20/2012,13,0,11.58
6/20/2012,13,15,8.38
6/20/2012,13,30,12.1
6/20/2012,13,45,11.58
6/20/2012,14,0,16.13
6/20/2012,14,15,11.9
6/20/2012,14,30,11.9
6/20/2012,14,45,11.9
6/20/2012,15,0,11.9
6/20/2012,15,15,11.9
6/20/2012,15,30,13.38
6/20/2012,15,45,12.35
6/20/2012,16,0,16
6/20/2012,16,15,12.22
6/20/2012,16,30,11.71
6/20/2012,16,45,11.71
6/20/2012,17,0,11.84
6/20/2012,17,15,11.84
6/20/2012,17,30,11.84
6/20/2012,17,45,11.84
6/20/2012,18,0,11.84
6/20/2012,18,15,11.84
6/20/2012,18,30,11.84
6/20/2012,18,45,20.61
6/20/2012,19,0,11.97
6/20/2012,19,15,11.97
6/20/2012,19,30,11.97
6/20/2012,19,45,19.26
6/20/2012,20,0,12.22
6/20/2012,20,15,15.87
6/20/2012,20,30,12.29
6/20/2012,20,45,11.78
6/20/2012,21,0,11.78
6/20/2012,21,15,11.78
6/20/2012,21,30,13.7
6/20/2012,21,45,16.96
6/20/2012,22,0,12.54
6/20/2012,22,15,11.52
6/20/2012,22,30,12.03
6/20/2012,22,45,12.03
6/20/2012,23,0,11.52
6/20/2012,23,15,11.52
6/20/2012,23,30,17.28
6/20/2012,23,45,16.38
6/21/2012,0,0,12.16
6/21/2012,0,15,12.29
6/21/2012,0,30,12.29
6/21/2012,0,45,15.87
6/21/2012,1,0,15.49
6/21/2012,1,15,12.35
6/21/2012,1,30,11.78
6/21/2012,1,45,11.78
6/21/2012,2,0,11.78
6/21/2012,2,15,15.68
6/21/2012,2,30,12.16
6/21/2012,2,45,11.65
6/21/2012,3,0,19.71
6/21/2012,3,15,16.64
6/21/2012,3,30,12.03
6/21/2012,3,45,12.03
6/21/2012,4,0,12.03
6/21/2012,4,15,11.52
6/21/2012,4,30,11.52
6/21/2012,4,45,11.52
6/21/2012,5,0,15.94
6/21/2012,5,15,12.35
6/21/2012,5,30,24.26
6/21/2012,5,45,16.7
6/21/2012,6,0,11.9
6/21/2012,6,15,11.39
6/21/2012,6,30,11.78
6/21/2012,6,45,11.78
6/21/2012,7,0,11.78
6/21/2012,7,15,11.78
6/21/2012,7,30,11.78
6/21/2012,7,45,11.78
6/21/2012,8,0,11.78
6/21/2012,8,15,11.78
6/21/2012,8,30,11.78
6/21/2012,8,45,11.78
6/21/2012,9,0,11.78
6/21/2012,9,15,11.78
6/21/2012,9,30,11.71
6/21/2012,9,45,18.37
6/21/2012,10,0,12.22
6/21/2012,10,15,11.71
6/21/2012,10,30,11.71
6/21/2012,10,45,11.71
6/21/2012,11,0,11.71
6/21/2012,11,15,11.71
6/21/2012,11,30,11.71
6/21/2012,11,45,11.71
6/21/2012,12,0,11.71
6/21/2012,12,15,12.22
6/21/2012,12,30,11.9
6/21/2012,12,45,11.9
6/21/2012,13,0,11.9
6/21/2012,13,15,11.9
6/21/2012,13,30,11.9
6/21/2012,13,45,11.9
6/21/2012,14,0,16.77
6/21/2012,14,15,17.02
6/21/2012,14,30,12.03
6/21/2012,14,45,15.74
6/21/2012,15,0,19.52
6/21/2012,15,15,11.84
6/21/2012,15,30,11.9
6/21/2012,15,45,11.9
6/21/2012,16,0,11.9
6/21/2012,16,15,11.9
6/21/2012,16,30,11.9
6/21/2012,16,45,11.9
6/21/2012,17,0,11.97
6/21/2012,17,15,13.18
6/21/2012,17,30,16.13
6/21/2012,17,45,12.03
6/21/2012,18,0,11.52
6/21/2012,18,15,12.29
6/21/2012,18,30,16.58
6/21/2012,18,45,12.29
6/21/2012,19,0,18.88
6/21/2012,19,15,12.03
6/21/2012,19,30,17.98
6/21/2012,19,45,12.1
6/21/2012,20,0,11.58
6/21/2012,20,15,12.35
6/21/2012,20,30,11.84
6/21/2012,20,45,12.16
6/21/2012,21,0,26.69
6/21/2012,21,15,12.48
6/21/2012,21,30,12.54
6/21/2012,21,45,12.42
6/21/2012,22,0,11.9
6/21/2012,22,15,11.9
6/21/2012,22,30,11.9
6/21/2012,22,45,12.22
6/21/2012,23,0,11.71
6/21/2012,23,15,11.71
6/21/2012,23,30,11.71
6/21/2012,23,45,11.71
6/22/2012,0,0,11.71
6/22/2012,0,15,11.71
6/22/2012,0,30,14.59
6/22/2012,0,45,17.54
6/22/2012,1,0,15.74
6/22/2012,1,15,12.03
6/22/2012,1,30,12.03
6/22/2012,1,45,12.03
6/22/2012,2,0,11.97
6/22/2012,2,15,16.06
6/22/2012,2,30,12.35
6/22/2012,2,45,11.97
6/22/2012,3,0,13.63
6/22/2012,3,15,12.03
6/22/2012,3,30,11.52
6/22/2012,3,45,11.52
6/22/2012,4,0,15.55
6/22/2012,4,15,11.9
6/22/2012,4,30,15.04
6/22/2012,4,45,18.5
6/22/2012,5,0,15.1
6/22/2012,5,15,12.42
6/22/2012,5,30,12.29
6/22/2012,5,45,12.29
6/22/2012,6,0,11.78
6/22/2012,6,15,11.97
6/22/2012,6,30,18.5
6/22/2012,6,45,15.1
6/22/2012,7,0,11.97
6/22/2012,7,15,12.03
6/22/2012,7,30,15.94
6/22/2012,7,45,16
6/22/2012,8,0,15.94
6/22/2012,8,15,12.16
6/22/2012,8,30,11.65
6/22/2012,8,45,11.65
6/22/2012,9,0,11.65
6/22/2012,9,15,18.05
6/22/2012,9,30,12.03
6/22/2012,9,45,11.52
6/22/2012,10,0,12.29
6/22/2012,10,15,12.22
6/22/2012,10,30,14.27
6/22/2012,10,45,16.64
6/22/2012,11,0,17.41
6/22/2012,11,15,7.62
6/22/2012,11,30,7.17
6/22/2012,11,45,7.17
6/22/2012,12,0,11.84
6/22/2012,12,15,11.84
6/22/2012,12,30,11.84
6/22/2012,12,45,11.84
6/22/2012,13,0,11.84
6/22/2012,13,15,26.3
6/22/2012,13,30,17.15
6/22/2012,13,45,12.16
6/22/2012,14,0,11.65
6/22/2012,14,15,14.14
6/22/2012,14,30,18.69
6/22/2012,14,45,12.22
6/22/2012,15,0,16.9
6/22/2012,15,15,16.45
6/22/2012,15,30,18.37
6/22/2012,15,45,11.9
6/22/2012,16,0,11.9
6/22/2012,16,15,11.9
6/22/2012,16,30,11.9
6/22/2012,16,45,11.39
6/22/2012,17,0,15.23
6/22/2012,17,15,12.22
6/22/2012,17,30,16.19
6/22/2012,17,45,14.66
6/22/2012,18,0,17.28
6/22/2012,18,15,16.45
6/22/2012,18,30,12.22
6/22/2012,18,45,12.03
6/22/2012,19,0,13.44
6/22/2012,19,15,16.77
6/22/2012,19,30,15.62
6/22/2012,19,45,16.13
6/22/2012,20,0,16.96
6/22/2012,20,15,11.97
6/22/2012,20,30,16.77
6/22/2012,20,45,12.29
6/22/2012,21,0,12.29
6/22/2012,21,15,11.9
6/22/2012,21,30,14.91
6/22/2012,21,45,16.9
6/22/2012,22,0,18.18
6/22/2012,22,15,12.03
6/22/2012,22,30,11.52
6/22/2012,22,45,11.52
6/22/2012,23,0,16.06
6/22/2012,23,15,16.45
6/22/2012,23,30,12.22
6/22/2012,23,45,11.71
6/23/2012,0,0,11.71
6/23/2012,0,15,14.27
6/23/2012,0,30,18.18
6/23/2012,0,45,12.03
6/23/2012,1,0,15.74
6/23/2012,1,15,16.19
6/23/2012,1,30,11.97
6/23/2012,1,45,11.97
6/23/2012,2,0,11.97
6/23/2012,2,15,15.42
6/23/2012,2,30,17.02
6/23/2012,2,45,15.36
6/23/2012,3,0,12.22
6/23/2012,3,15,12.22
6/23/2012,3,30,17.02
6/23/2012,3,45,12.1
6/23/2012,4,0,12.1
6/23/2012,4,15,11.58
6/23/2012,4,30,11.58
6/23/2012,4,45,12.1
6/23/2012,5,0,12.1
6/23/2012,5,15,11.58
6/23/2012,5,30,11.58
6/23/2012,5,45,11.58
6/23/2012,6,0,17.02
6/23/2012,6,15,11.9
6/23/2012,6,30,11.9
6/23/2012,6,45,11.9
6/23/2012,7,0,11.9
6/23/2012,7,15,11.39
6/23/2012,7,30,11.39
6/23/2012,7,45,11.39
6/23/2012,8,0,11.39
6/23/2012,8,15,11.39
6/23/2012,8,30,11.39
6/23/2012,8,45,11.39
6/23/2012,9,0,11.39
6/23/2012,9,15,11.97
6/23/2012,9,30,16.32
6/23/2012,9,45,15.74
6/23/2012,10,0,12.16
6/23/2012,10,15,11.65
6/23/2012,10,30,11.65
6/23/2012,10,45,11.65
6/23/2012,11,0,11.65
6/23/2012,11,15,11.65
6/23/2012,11,30,11.65
6/23/2012,11,45,11.65
6/23/2012,12,0,11.65
6/23/2012,12,15,11.65
6/23/2012,12,30,12.16
6/23/2012,12,45,11.78
6/23/2012,13,0,12.03
6/23/2012,13,15,11.9
6/23/2012,13,30,11.9
6/23/2012,13,45,11.9
6/23/2012,14,0,11.9
6/23/2012,14,15,16.51
6/23/2012,14,30,17.92
6/23/2012,14,45,15.42
6/23/2012,15,0,11.97
6/23/2012,15,15,11.97
6/23/2012,15,30,11.97
6/23/2012,15,45,15.1
6/23/2012,16,0,12.16
6/23/2012,16,15,11.65
6/23/2012,16,30,11.65
6/23/2012,16,45,11.65
6/23/2012,17,0,19.2
6/23/2012,17,15,11.9
6/23/2012,17,30,11.39
6/23/2012,17,45,11.39
6/23/2012,18,0,11.39
6/23/2012,18,15,11.39
6/23/2012,18,30,11.39
6/23/2012,18,45,11.39
6/23/2012,19,0,11.39
6/23/2012,19,15,11.39
6/23/2012,19,30,11.39
6/23/2012,19,45,11.39
6/23/2012,20,0,11.39
6/23/2012,20,15,11.39
6/23/2012,20,30,11.39
6/23/2012,20,45,11.39
6/23/2012,21,0,11.39
6/23/2012,21,15,11.39
6/23/2012,21,30,11.39
6/23/2012,21,45,11.39
6/23/2012,22,0,11.39
6/23/2012,22,15,11.39
6/23/2012,22,30,11.39
6/23/2012,22,45,11.39
6/23/2012,23,0,11.39
6/23/2012,23,15,11.39
6/23/2012,23,30,11.39
6/23/2012,23,45,11.39
6/24/2012,0,0,11.39
6/24/2012,0,15,11.39
6/24/2012,0,30,11.39
6/24/2012,0,45,11.39
6/24/2012,1,0,11.39
6/24/2012,1,15,11.39
6/24/2012,1,30,11.39
6/24/2012,1,45,11.39
6/24/2012,2,0,11.39
6/24/2012,2,15,11.39
6/24/2012,2,30,11.39
6/24/2012,2,45,11.39
6/24/2012,3,0,11.39
6/24/2012,3,15,11.39
6/24/2012,3,30,11.39
6/24/2012,3,45,11.39
6/24/2012,4,0,11.39
6/24/2012,4,15,11.39
6/24/2012,4,30,11.39
6/24/2012,4,45,11.39
6/24/2012,5,0,11.39
6/24/2012,5,15,11.39
6/24/2012,5,30,11.39
6/24/2012,5,45,11.39
6/24/2012,6,0,11.39
6/24/2012,6,15,11.39
6/24/2012,6,30,11.39
6/24/2012,6,45,11.39
6/24/2012,7,0,11.39
6/24/2012,7,15,11.39
6/24/2012,7,30,11.39
6/24/2012,7,45,11.39
6/24/2012,8,0,11.39
6/24/2012,8,15,11.39
6/24/2012,8,30,11.39
6/24/2012,8,45,11.39
6/24/2012,9,0,11.39
6/24/2012,9,15,11.39
6/24/2012,9,30,11.39
6/24/2012,9,45,11.39
6/24/2012,10,0,11.39
6/24/2012,10,15,11.39
6/24/2012,10,30,11.78
6/24/2012,10,45,11.78
6/24/2012,11,0,15.3
6/24/2012,11,15,11.84
6/24/2012,11,30,12.29
6/24/2012,11,45,11.71
6/24/2012,12,0,11.71
6/24/2012,12,15,11.71
6/24/2012,12,30,11.71
6/24/2012,12,45,11.71
6/24/2012,13,0,11.71
6/24/2012,13,15,11.71
6/24/2012,13,30,11.71
6/24/2012,13,45,11.71
6/24/2012,14,0,11.71
6/24/2012,14,15,11.71
6/24/2012,14,30,11.71
6/24/2012,14,45,11.71
6/24/2012,15,0,11.71
6/24/2012,15,15,11.71
6/24/2012,15,30,11.71
6/24/2012,15,45,11.71
6/24/2012,16,0,11.2
6/24/2012,16,15,11.2
6/24/2012,16,30,11.2
6/24/2012,16,45,11.2
6/24/2012,17,0,11.2
6/24/2012,17,15,11.2
6/24/2012,17,30,11.2
6/24/2012,17,45,11.2
6/24/2012,18,0,11.2
6/24/2012,18,15,11.2
6/24/2012,18,30,11.2
6/24/2012,18,45,11.2
6/24/2012,19,0,11.2
6/24/2012,19,15,11.2
6/24/2012,19,30,11.2
6/24/2012,19,45,11.2
6/24/2012,20,0,11.2
6/24/2012,20,15,11.2
6/24/2012,20,30,11.2
6/24/2012,20,45,11.2
6/24/2012,21,0,11.2
6/24/2012,21,15,11.2
6/24/2012,21,30,11.2
6/24/2012,21,45,11.2
6/24/2012,22,0,11.2
6/24/2012,22,15,11.2
6/24/2012,22,30,11.2
6/24/2012,22,45,11.2
6/24/2012,23,0,11.2
6/24/2012,23,15,11.2
6/24/2012,23,30,11.2
6/24/2012,23,45,11.2
6/25/2012,0,0,11.2
6/25/2012,0,15,11.2
6/25/2012,0,30,11.2
6/25/2012,0,45,11.2
6/25/2012,1,0,11.2
6/25/2012,1,15,11.2
6/25/2012,1,30,11.2
6/25/2012,1,45,11.2
6/25/2012,2,0,11.2
6/25/2012,2,15,11.2
6/25/2012,2,30,11.2
6/25/2012,2,45,11.2
6/25/2012,3,0,11.2
6/25/2012,3,15,11.2
6/25/2012,3,30,11.2
6/25/2012,3,45,11.2
6/25/2012,4,0,11.2
6/25/2012,4,15,11.2
6/25/2012,4,30,11.2
6/25/2012,4,45,11.2
6/25/2012,5,0,11.2
6/25/2012,5,15,11.2
6/25/2012,5,30,11.2
6/25/2012,5,45,11.2
6/25/2012,6,0,11.2
6/25/2012,6,15,11.2
6/25/2012,6,30,11.9
6/25/2012,6,45,11.9
6/25/2012,7,0,11.9
6/25/2012,7,15,11.9
6/25/2012,7,30,11.9
6/25/2012,7,45,11.39
6/25/2012,8,0,11.39
6/25/2012,8,15,11.39
6/25/2012,8,30,11.39
6/25/2012,8,45,11.39
6/25/2012,9,0,18.56
6/25/2012,9,15,17.15
6/25/2012,9,30,17.47
6/25/2012,9,45,12.16
6/25/2012,10,0,12.1
6/25/2012,10,15,11.58
6/25/2012,10,30,12.35
6/25/2012,10,45,18.82
6/25/2012,11,0,18.75
6/25/2012,11,15,17.92
6/25/2012,11,30,12.16
6/25/2012,11,45,11.65
6/25/2012,12,0,14.4
6/25/2012,12,15,16.45
6/25/2012,12,30,12.1
6/25/2012,12,45,21.06
6/25/2012,13,0,16.51
6/25/2012,13,15,12.29
6/25/2012,13,30,14.66
6/25/2012,13,45,16.19
6/25/2012,14,0,12.1
6/25/2012,14,15,12.1
6/25/2012,14,30,17.98
6/25/2012,14,45,13.38
6/25/2012,15,0,17.02
6/25/2012,15,15,18.3
6/25/2012,15,30,18.62
6/25/2012,15,45,16.06
6/25/2012,16,0,17.47
6/25/2012,16,15,12.35
6/25/2012,16,30,12.16
6/25/2012,16,45,15.49
6/25/2012,17,0,20.35
6/25/2012,17,15,12.1
6/25/2012,17,30,11.58
6/25/2012,17,45,11.58
6/25/2012,18,0,11.58
6/25/2012,18,15,11.58
6/25/2012,18,30,12.16
6/25/2012,18,45,15.74
6/25/2012,19,0,12.16
6/25/2012,19,15,16.06
6/25/2012,19,30,11.9
6/25/2012,19,45,15.23
6/25/2012,20,0,12.29
6/25/2012,20,15,11.78
6/25/2012,20,30,11.78
6/25/2012,20,45,11.78
6/25/2012,21,0,11.78
6/25/2012,21,15,11.78
6/25/2012,21,30,11.78
6/25/2012,21,45,17.98
6/25/2012,22,0,18.05
6/25/2012,22,15,15.3
6/25/2012,22,30,12.42
6/25/2012,22,45,11.9
6/25/2012,23,0,11.9
6/25/2012,23,15,16.7
6/25/2012,23,30,12.03
6/25/2012,23,45,12.35
6/26/2012,0,0,12.35
6/26/2012,0,15,12.03
6/26/2012,0,30,14.59
6/26/2012,0,45,14.85
6/26/2012,1,0,15.55
6/26/2012,1,15,17.66
6/26/2012,1,30,12.35
6/26/2012,1,45,11.84
6/26/2012,2,0,11.84
6/26/2012,2,15,12.35
6/26/2012,2,30,11.97
6/26/2012,2,45,12.16
6/26/2012,3,0,12.48
6/26/2012,3,15,13.31
6/26/2012,3,30,15.74
6/26/2012,3,45,16.45
6/26/2012,4,0,12.29
6/26/2012,4,15,12.22
6/26/2012,4,30,11.71
6/26/2012,4,45,14.14
6/26/2012,5,0,12.35
6/26/2012,5,15,15.68
6/26/2012,5,30,16.9
6/26/2012,5,45,15.55
6/26/2012,6,0,12.16
6/26/2012,6,15,12.22
6/26/2012,6,30,11.71
6/26/2012,6,45,14.46
6/26/2012,7,0,15.55
6/26/2012,7,15,12.22
6/26/2012,7,30,19.58
6/26/2012,7,45,12.22
6/26/2012,8,0,11.71
6/26/2012,8,15,11.71
6/26/2012,8,30,11.71
6/26/2012,8,45,11.71
6/26/2012,9,0,11.71
6/26/2012,9,15,11.71
6/26/2012,9,30,11.71
6/26/2012,9,45,16.9
6/26/2012,10,0,11.97
6/26/2012,10,15,11.97
6/26/2012,10,30,14.59
6/26/2012,10,45,12.35
6/26/2012,11,0,11.9
6/26/2012,11,15,15.1
6/26/2012,11,30,14.66
6/26/2012,11,45,12.22
6/26/2012,12,0,11.71
6/26/2012,12,15,11.71
6/26/2012,12,30,15.36
6/26/2012,12,45,12.29
6/26/2012,13,0,11.78
6/26/2012,13,15,11.78
6/26/2012,13,30,12.29
6/26/2012,13,45,11.78
6/26/2012,14,0,11.78
6/26/2012,14,15,14.21
6/26/2012,14,30,14.53
6/26/2012,14,45,14.98
6/26/2012,15,0,12.42
6/26/2012,15,15,19.78
6/26/2012,15,30,11.71
6/26/2012,15,45,11.65
6/26/2012,16,0,12.22
6/26/2012,16,15,17.98
6/26/2012,16,30,15.49
6/26/2012,16,45,17.73
6/26/2012,17,0,12.16
6/26/2012,17,15,11.97
6/26/2012,17,30,12.42
6/26/2012,17,45,12.16
6/26/2012,18,0,11.65
6/26/2012,18,15,11.65
6/26/2012,18,30,16.77
6/26/2012,18,45,13.89
6/26/2012,19,0,12.03
6/26/2012,19,15,17.47
6/26/2012,19,30,14.21
6/26/2012,19,45,12.03
6/26/2012,20,0,12.03
6/26/2012,20,15,12.03
6/26/2012,20,30,12.03
6/26/2012,20,45,11.97
6/26/2012,21,0,12.03
6/26/2012,21,15,15.04
6/26/2012,21,30,12.16
6/26/2012,21,45,11.65
6/26/2012,22,0,11.71
6/26/2012,22,15,11.71
6/26/2012,22,30,11.71
6/26/2012,22,45,11.71
6/26/2012,23,0,12.22
6/26/2012,23,15,14.27
6/26/2012,23,30,16.83
6/26/2012,23,45,15.1
6/27/2012,0,0,18.3
6/27/2012,0,15,19.52
6/27/2012,0,30,16.06
6/27/2012,0,45,12.1
6/27/2012,1,0,12.16
6/27/2012,1,15,11.65
6/27/2012,1,30,16.13
6/27/2012,1,45,16.51
6/27/2012,2,0,12.03
6/27/2012,2,15,12.03
6/27/2012,2,30,15.17
6/27/2012,2,45,11.97
6/27/2012,3,0,15.62
6/27/2012,3,15,12.22
6/27/2012,3,30,11.71
6/27/2012,3,45,11.71
6/27/2012,4,0,11.71
6/27/2012,4,15,11.71
6/27/2012,4,30,11.71
6/27/2012,4,45,12.22
6/27/2012,5,0,11.71
6/27/2012,5,15,11.71
6/27/2012,5,30,16.7
6/27/2012,5,45,13.89
6/27/2012,6,0,12.35
6/27/2012,6,15,11.84
6/27/2012,6,30,11.71
6/27/2012,6,45,11.71
6/27/2012,7,0,11.71
6/27/2012,7,15,11.71
6/27/2012,7,30,11.71
6/27/2012,7,45,11.71
6/27/2012,8,0,11.71
6/27/2012,8,15,11.71
6/27/2012,8,30,11.71
6/27/2012,8,45,16.9
6/27/2012,9,0,17.47
6/27/2012,9,15,12.1
6/27/2012,9,30,18.05
6/27/2012,9,45,18.37
6/27/2012,10,0,12.61
6/27/2012,10,15,12.1
6/27/2012,10,30,12.93
6/27/2012,10,45,12.42
6/27/2012,11,0,12.16
6/27/2012,11,15,18.75
6/27/2012,11,30,12.16
6/27/2012,11,45,11.65
6/27/2012,12,0,15.49
6/27/2012,12,15,16.83
6/27/2012,12,30,12.1
6/27/2012,12,45,12.1
6/27/2012,13,0,11.58
6/27/2012,13,15,11.58
6/27/2012,13,30,11.58
6/27/2012,13,45,11.58
6/27/2012,14,0,11.58
