Date,Hour,Minute,Power (kW)
7/5/2012,23,15,7.62
7/5/2012,23,30,12.61
7/5/2012,23,45,7.1
7/6/2012,0,0,13.57
7/6/2012,0,15,8.32
7/6/2012,0,30,12.93
7/6/2012,0,45,8.83
7/6/2012,1,0,12.93
7/6/2012,1,15,7.74
7/6/2012,1,30,12.48
7/6/2012,1,45,7.1
7/6/2012,2,0,6.98
7/6/2012,2,15,12.29
7/6/2012,2,30,6.91
7/6/2012,2,45,12.29
7/6/2012,3,0,7.17
7/6/2012,3,15,7.3
7/6/2012,3,30,12.29
7/6/2012,3,45,7.17
7/6/2012,4,0,12.29
7/6/2012,4,15,6.46
7/6/2012,4,30,11.52
7/6/2012,4,45,6.59
7/6/2012,5,0,11.78
7/6/2012,5,15,6.4
7/6/2012,5,30,6.53
7/6/2012,5,45,34.82
7/6/2012,6,0,13.31
7/6/2012,6,15,12.74
7/6/2012,6,30,12.93
7/6/2012,6,45,8.19
7/6/2012,7,0,12.16
7/6/2012,7,15,6.78
7/6/2012,7,30,7.36
7/6/2012,7,45,11.33
7/6/2012,8,0,7.55
7/6/2012,8,15,12.86
7/6/2012,8,30,6.85
7/6/2012,8,45,12.16
7/6/2012,9,0,11.01
7/6/2012,9,15,12.67
7/6/2012,9,30,6.78
7/6/2012,9,45,6.66
7/6/2012,10,0,7.3
7/6/2012,10,15,7.55
7/6/2012,10,30,12.42
7/6/2012,10,45,6.85
7/6/2012,11,0,12.61
7/6/2012,11,15,6.85
7/6/2012,11,30,12.93
7/6/2012,11,45,6.98
7/6/2012,12,0,7.55
7/6/2012,12,15,6.59
7/6/2012,12,30,6.91
7/6/2012,12,45,13.38
7/6/2012,13,0,13.63
7/6/2012,13,15,7.3
7/6/2012,13,30,13.31
7/6/2012,13,45,13.82
7/6/2012,14,0,7.55
7/6/2012,14,15,13.95
7/6/2012,14,30,13.31
7/6/2012,14,45,13.5
7/6/2012,15,0,7.04
7/6/2012,15,15,13.57
7/6/2012,15,30,7.55
7/6/2012,15,45,15.04
7/6/2012,16,0,6.91
7/6/2012,16,15,14.72
7/6/2012,16,30,7.68
7/6/2012,16,45,13.63
7/6/2012,17,0,13.5
7/6/2012,17,15,9.6
7/6/2012,17,30,14.02
7/6/2012,17,45,14.34
7/6/2012,18,0,13.63
7/6/2012,18,15,16.06
7/6/2012,18,30,13.57
7/6/2012,18,45,8.06
7/6/2012,19,0,13.63
7/6/2012,19,15,13.57
7/6/2012,19,30,7.62
7/6/2012,19,45,13.38
7/6/2012,20,0,8.77
7/6/2012,20,15,13.38
7/6/2012,20,30,13.95
7/6/2012,20,45,13.18
7/6/2012,21,0,13.5
7/6/2012,21,15,13.95
7/6/2012,21,30,7.04
7/6/2012,21,45,13.12
7/6/2012,22,0,6.98
7/6/2012,22,15,13.63
7/6/2012,22,30,8.45
7/6/2012,22,45,13.25
7/6/2012,23,0,6.91
7/6/2012,23,15,13.63
7/6/2012,23,30,13.38
7/6/2012,23,45,7.62
7/7/2012,0,0,6.85
7/7/2012,0,15,12.8
7/7/2012,0,30,6.78
7/7/2012,0,45,12.8
7/7/2012,1,0,6.85
7/7/2012,1,15,12.99
7/7/2012,1,30,7.49
7/7/2012,1,45,12.93
7/7/2012,2,0,7.36
7/7/2012,2,15,13.18
7/7/2012,2,30,7.3
7/7/2012,2,45,13.18
7/7/2012,3,0,12.93
7/7/2012,3,15,6.66
7/7/2012,3,30,12.67
7/7/2012,3,45,7.1
7/7/2012,4,0,14.27
7/7/2012,4,15,6.98
7/7/2012,4,30,12.48
7/7/2012,4,45,6.91
7/7/2012,5,0,12.74
7/7/2012,5,15,7.1
7/7/2012,5,30,13.76
7/7/2012,5,45,7.68
7/7/2012,6,0,12.67
7/7/2012,6,15,12.42
7/7/2012,6,30,6.53
7/7/2012,6,45,12.86
7/7/2012,7,0,6.66
7/7/2012,7,15,12.42
7/7/2012,7,30,12.03
7/7/2012,7,45,7.42
7/7/2012,8,0,12.54
7/7/2012,8,15,7.04
7/7/2012,8,30,12.67
7/7/2012,8,45,7.17
7/7/2012,9,0,12.54
7/7/2012,9,15,12.8
7/7/2012,9,30,6.66
7/7/2012,9,45,12.42
7/7/2012,10,0,6.98
7/7/2012,10,15,14.08
7/7/2012,10,30,8.32
7/7/2012,10,45,7.42
7/7/2012,11,0,12.8
7/7/2012,11,15,7.55
7/7/2012,11,30,12.35
7/7/2012,11,45,7.04
7/7/2012,12,0,12.67
7/7/2012,12,15,13.38
7/7/2012,12,30,6.98
7/7/2012,12,45,12.99
7/7/2012,13,0,7.49
7/7/2012,13,15,12.42
7/7/2012,13,30,7.49
7/7/2012,13,45,6.85
7/7/2012,14,0,12.67
7/7/2012,14,15,7.17
7/7/2012,14,30,13.31
7/7/2012,14,45,7.23
7/7/2012,15,0,12.61
7/7/2012,15,15,6.78
7/7/2012,15,30,13.25
7/7/2012,15,45,7.04
7/7/2012,16,0,6.85
7/7/2012,16,15,12.93
7/7/2012,16,30,7.68
7/7/2012,16,45,12.86
7/7/2012,17,0,7.23
7/7/2012,17,15,12.99
7/7/2012,17,30,13.06
7/7/2012,17,45,7.1
7/7/2012,18,0,12.61
7/7/2012,18,15,7.1
7/7/2012,18,30,7.55
7/7/2012,18,45,7.04
7/7/2012,19,0,8.26
7/7/2012,19,15,13.5
7/7/2012,19,30,7.23
7/7/2012,19,45,7.55
7/7/2012,20,0,7.04
7/7/2012,20,15,6.78
7/7/2012,20,30,12.99
7/7/2012,20,45,7.49
7/7/2012,21,0,12.86
7/7/2012,21,15,7.74
7/7/2012,21,30,8.13
7/7/2012,21,45,13.31
7/7/2012,22,0,12.86
7/7/2012,22,15,7.49
7/7/2012,22,30,12.74
7/7/2012,22,45,12.54
7/7/2012,23,0,7.1
7/7/2012,23,15,12.8
7/7/2012,23,30,7.04
7/7/2012,23,45,13.18
7/8/2012,0,0,12.67
7/8/2012,0,15,7.04
7/8/2012,0,30,13.7
7/8/2012,0,45,6.91
7/8/2012,1,0,7.1
7/8/2012,1,15,8.26
7/8/2012,1,30,12.61
7/8/2012,1,45,7.55
7/8/2012,2,0,8.06
7/8/2012,2,15,13.63
7/8/2012,2,30,12.54
7/8/2012,2,45,7.62
7/8/2012,3,0,12.74
7/8/2012,3,15,12.67
7/8/2012,3,30,6.91
7/8/2012,3,45,12.42
7/8/2012,4,0,7.81
7/8/2012,4,15,12.61
7/8/2012,4,30,12.42
7/8/2012,4,45,8
7/8/2012,5,0,13.12
7/8/2012,5,15,12.42
7/8/2012,5,30,6.98
7/8/2012,5,45,7.36
7/8/2012,6,0,12.35
7/8/2012,6,15,12.42
7/8/2012,6,30,7.3
7/8/2012,6,45,12.42
7/8/2012,7,0,6.66
7/8/2012,7,15,12.42
7/8/2012,7,30,12.29
7/8/2012,7,45,6.85
7/8/2012,8,0,12.35
7/8/2012,8,15,6.27
7/8/2012,8,30,12.42
7/8/2012,8,45,7.1
7/8/2012,9,0,6.85
7/8/2012,9,15,6.85
7/8/2012,9,30,7.17
7/8/2012,9,45,7.23
7/8/2012,10,0,7.17
7/8/2012,10,15,6.91
7/8/2012,10,30,12.48
7/8/2012,10,45,7.3
7/8/2012,11,0,7.68
7/8/2012,11,15,13.89
7/8/2012,11,30,8.38
7/8/2012,11,45,12.74
7/8/2012,12,0,7.1
7/8/2012,12,15,13.95
7/8/2012,12,30,7.36
7/8/2012,12,45,7.94
7/8/2012,13,0,13.18
7/8/2012,13,15,7.17
7/8/2012,13,30,7.3
7/8/2012,13,45,14.14
7/8/2012,14,0,9.02
7/8/2012,14,15,13.38
7/8/2012,14,30,6.78
7/8/2012,14,45,13.76
7/8/2012,15,0,7.62
7/8/2012,15,15,6.72
7/8/2012,15,30,7.17
7/8/2012,15,45,13.18
7/8/2012,16,0,13.76
7/8/2012,16,15,7.62
7/8/2012,16,30,13.5
7/8/2012,16,45,7.3
7/8/2012,17,0,13.12
7/8/2012,17,15,6.91
7/8/2012,17,30,12.99
7/8/2012,17,45,6.98
7/8/2012,18,0,7.17
7/8/2012,18,15,13.06
7/8/2012,18,30,8.19
7/8/2012,18,45,13.12
7/8/2012,19,0,7.36
7/8/2012,19,15,13.31
7/8/2012,19,30,7.1
7/8/2012,19,45,6.98
7/8/2012,20,0,13.25
7/8/2012,20,15,7.87
7/8/2012,20,30,12.67
7/8/2012,20,45,12.67
7/8/2012,21,0,7.49
7/8/2012,21,15,12.42
7/8/2012,21,30,6.72
7/8/2012,21,45,13.44
7/8/2012,22,0,8.38
7/8/2012,22,15,22.46
7/8/2012,22,30,13.38
7/8/2012,22,45,7.1
7/8/2012,23,0,12.8
7/8/2012,23,15,12.48
7/8/2012,23,30,6.98
7/8/2012,23,45,12.86
7/9/2012,0,0,6.98
7/9/2012,0,15,12.16
7/9/2012,0,30,12.61
7/9/2012,0,45,13.57
7/9/2012,1,0,7.3
7/9/2012,1,15,12.61
7/9/2012,1,30,7.36
7/9/2012,1,45,14.08
7/9/2012,2,0,12.35
7/9/2012,2,15,7.42
7/9/2012,2,30,12.48
7/9/2012,2,45,7.81
7/9/2012,3,0,12.29
7/9/2012,3,15,7.04
7/9/2012,3,30,12.86
7/9/2012,3,45,7.1
7/9/2012,4,0,12.86
7/9/2012,4,15,6.98
7/9/2012,4,30,7.87
7/9/2012,4,45,8.45
7/9/2012,5,0,11.97
7/9/2012,5,15,13.12
7/9/2012,5,30,7.17
7/9/2012,5,45,13.12
7/9/2012,6,0,12.22
7/9/2012,6,15,14.08
7/9/2012,6,30,12.42
7/9/2012,6,45,12.29
7/9/2012,7,0,7.55
7/9/2012,7,15,13.12
7/9/2012,7,30,8.38
7/9/2012,7,45,7.42
7/9/2012,8,0,14.59
7/9/2012,8,15,12.03
7/9/2012,8,30,7.17
7/9/2012,8,45,12.42
7/9/2012,9,0,7.04
7/9/2012,9,15,12.29
7/9/2012,9,30,7.23
7/9/2012,9,45,13.06
7/9/2012,10,0,6.85
7/9/2012,10,15,12.42
7/9/2012,10,30,7.1
7/9/2012,10,45,12.93
7/9/2012,11,0,7.87
7/9/2012,11,15,6.91
7/9/2012,11,30,12.86
7/9/2012,11,45,7.55
7/9/2012,12,0,6.78
7/9/2012,12,15,12.74
7/9/2012,12,30,7.36
7/9/2012,12,45,51.84
7/9/2012,13,0,13.5
7/9/2012,13,15,6.91
7/9/2012,13,30,6.66
7/9/2012,13,45,12.29
7/9/2012,14,0,7.17
7/9/2012,14,15,7.3
7/9/2012,14,30,14.98
7/9/2012,14,45,13.25
7/9/2012,15,0,13.57
7/9/2012,15,15,7.62
7/9/2012,15,30,13.5
7/9/2012,15,45,6.85
7/9/2012,16,0,7.49
7/9/2012,16,15,12.93
7/9/2012,16,30,7.17
7/9/2012,16,45,13.25
7/9/2012,17,0,7.1
7/9/2012,17,15,6.85
7/9/2012,17,30,12.8
7/9/2012,17,45,7.23
7/9/2012,18,0,12.8
7/9/2012,18,15,7.62
7/9/2012,18,30,13.18
7/9/2012,18,45,6.98
7/9/2012,19,0,12.86
7/9/2012,19,15,6.78
7/9/2012,19,30,13.31
7/9/2012,19,45,36.61
7/9/2012,20,0,14.66
7/9/2012,20,15,12.99
7/9/2012,20,30,6.98
7/9/2012,20,45,13.44
7/9/2012,21,0,6.91
7/9/2012,21,15,7.55
7/9/2012,21,30,13.12
7/9/2012,21,45,7.74
7/9/2012,22,0,13.31
7/9/2012,22,15,6.85
7/9/2012,22,30,13.12
7/9/2012,22,45,6.85
7/9/2012,23,0,6.91
7/9/2012,23,15,12.8
7/9/2012,23,30,7.1
7/9/2012,23,45,6.85
7/10/2012,0,0,12.1
7/10/2012,0,15,6.91
7/10/2012,0,30,12.74
7/10/2012,0,45,12.22
7/10/2012,1,0,6.85
7/10/2012,1,15,13.18
7/10/2012,1,30,6.85
7/10/2012,1,45,12.22
7/10/2012,2,0,6.66
7/10/2012,2,15,12.8
7/10/2012,2,30,6.72
7/10/2012,2,45,8.38
7/10/2012,3,0,12.16
7/10/2012,3,15,45.25
7/10/2012,3,30,14.02
7/10/2012,3,45,6.98
7/10/2012,4,0,6.78
7/10/2012,4,15,12.03
7/10/2012,4,30,7.42
7/10/2012,4,45,21.06
7/10/2012,5,0,7.36
7/10/2012,5,15,12.61
7/10/2012,5,30,6.59
7/10/2012,5,45,7.23
7/10/2012,6,0,11.97
7/10/2012,6,15,6.85
7/10/2012,6,30,7.42
7/10/2012,6,45,6.59
7/10/2012,7,0,6.53
7/10/2012,7,15,12.67
7/10/2012,7,30,7.36
7/10/2012,7,45,13.38
7/10/2012,8,0,7.1
7/10/2012,8,15,12.86
7/10/2012,8,30,7.81
7/10/2012,8,45,13.38
7/10/2012,9,0,9.41
7/10/2012,9,15,12.8
7/10/2012,9,30,15.23
7/10/2012,9,45,13.31
7/10/2012,10,0,13.31
7/10/2012,10,15,7.68
7/10/2012,10,30,8.26
7/10/2012,10,45,13.5
7/10/2012,11,0,7.74
7/10/2012,11,15,7.81
7/10/2012,11,30,7.87
7/10/2012,11,45,13.5
7/10/2012,12,0,13.95
7/10/2012,12,15,7.81
7/10/2012,12,30,13.82
7/10/2012,12,45,13.7
7/10/2012,13,0,8
7/10/2012,13,15,13.76
7/10/2012,13,30,8.58
7/10/2012,13,45,14.34
7/10/2012,14,0,9.22
7/10/2012,14,15,13.82
7/10/2012,14,30,7.74
7/10/2012,14,45,7.94
7/10/2012,15,0,7.62
7/10/2012,15,15,13.7
7/10/2012,15,30,13.82
7/10/2012,15,45,7.55
7/10/2012,16,0,13.95
7/10/2012,16,15,8.58
7/10/2012,16,30,10.62
7/10/2012,16,45,13.12
7/10/2012,17,0,13.12
7/10/2012,17,15,7.1
7/10/2012,17,30,12.99
7/10/2012,17,45,6.98
7/10/2012,18,0,13.12
7/10/2012,18,15,7.94
7/10/2012,18,30,7.17
7/10/2012,18,45,22.4
7/10/2012,19,0,20.35
7/10/2012,19,15,8.26
7/10/2012,19,30,13.18
7/10/2012,19,45,7.87
7/10/2012,20,0,13.18
7/10/2012,20,15,7.23
7/10/2012,20,30,13.18
7/10/2012,20,45,7.1
7/10/2012,21,0,13.25
7/10/2012,21,15,7.17
7/10/2012,21,30,7.1
7/10/2012,21,45,12.93
7/10/2012,22,0,7.42
7/10/2012,22,15,13.57
7/10/2012,22,30,13.44
7/10/2012,22,45,10.69
7/10/2012,23,0,12.61
7/10/2012,23,15,12.48
7/10/2012,23,30,7.04
7/10/2012,23,45,13.18
7/11/2012,0,0,6.72
7/11/2012,0,15,6.98
7/11/2012,0,30,12.48
7/11/2012,0,45,12.99
7/11/2012,1,0,29.38
7/11/2012,1,15,13.7
7/11/2012,1,30,6.91
7/11/2012,1,45,7.3
7/11/2012,2,0,12.48
7/11/2012,2,15,7.42
7/11/2012,2,30,12.48
7/11/2012,2,45,7.04
7/11/2012,3,0,7.42
7/11/2012,3,15,12.99
7/11/2012,3,30,8.13
7/11/2012,3,45,12.54
7/11/2012,4,0,7.68
7/11/2012,4,15,12.67
7/11/2012,4,30,7.36
7/11/2012,4,45,12.35
7/11/2012,5,0,12.86
7/11/2012,5,15,7.04
7/11/2012,5,30,12.48
7/11/2012,5,45,7.1
7/11/2012,6,0,12.16
7/11/2012,6,15,7.55
7/11/2012,6,30,13.5
7/11/2012,6,45,13.95
7/11/2012,7,0,8
7/11/2012,7,15,13.76
7/11/2012,7,30,8.51
7/11/2012,7,45,12.99
7/11/2012,8,0,7.74
7/11/2012,8,15,12.99
7/11/2012,8,30,13.25
7/11/2012,8,45,6.85
7/11/2012,9,0,12.48
7/11/2012,9,15,6.98
7/11/2012,9,30,12.22
7/11/2012,9,45,7.55
7/11/2012,10,0,7.04
7/11/2012,10,15,12.22
7/11/2012,10,30,7.74
7/11/2012,10,45,12.99
7/11/2012,11,0,7.04
7/11/2012,11,15,13.06
7/11/2012,11,30,13.57
7/11/2012,11,45,6.91
7/11/2012,12,0,13.06
7/11/2012,12,15,7.42
7/11/2012,12,30,13.18
7/11/2012,12,45,7.3
7/11/2012,13,0,13.25
7/11/2012,13,15,7.87
7/11/2012,13,30,14.02
7/11/2012,13,45,7.42
7/11/2012,14,0,7.49
7/11/2012,14,15,13.82
7/11/2012,14,30,7.81
7/11/2012,14,45,14.72
7/11/2012,15,0,8.77
7/11/2012,15,15,13.44
7/11/2012,15,30,7.1
7/11/2012,15,45,13.5
7/11/2012,16,0,7.68
7/11/2012,16,15,7.23
7/11/2012,16,30,13.38
7/11/2012,16,45,7.36
7/11/2012,17,0,13.18
7/11/2012,17,15,7.1
7/11/2012,17,30,14.02
7/11/2012,17,45,7.87
7/11/2012,18,0,13.76
7/11/2012,18,15,7.3
7/11/2012,18,30,9.22
7/11/2012,18,45,13.5
7/11/2012,19,0,8.45
7/11/2012,19,15,13.25
7/11/2012,19,30,9.09
7/11/2012,19,45,13.82
7/11/2012,20,0,7.1
7/11/2012,20,15,13.57
7/11/2012,20,30,7.04
7/11/2012,20,45,12.99
7/11/2012,21,0,8.45
7/11/2012,21,15,13.12
7/11/2012,21,30,13.44
7/11/2012,21,45,6.85
7/11/2012,22,0,13.5
7/11/2012,22,15,7.68
7/11/2012,22,30,12.93
7/11/2012,22,45,7.74
7/11/2012,23,0,12.86
7/11/2012,23,15,7.68
7/11/2012,23,30,12.42
7/11/2012,23,45,7.1
7/12/2012,0,0,12.74
7/12/2012,0,15,7.17
7/12/2012,0,30,12.67
7/12/2012,0,45,7.04
7/12/2012,1,0,13.06
7/12/2012,1,15,6.85
7/12/2012,1,30,13.38
7/12/2012,1,45,47.42
7/12/2012,2,0,12.67
7/12/2012,2,15,6.66
7/12/2012,2,30,12.03
7/12/2012,2,45,6.91
7/12/2012,3,0,7.49
7/12/2012,3,15,12.61
7/12/2012,3,30,6.91
7/12/2012,3,45,12.1
7/12/2012,4,0,6.78
7/12/2012,4,15,7.68
7/12/2012,4,30,11.97
7/12/2012,4,45,16.26
7/12/2012,5,0,12.03
7/12/2012,5,15,7.1
7/12/2012,5,30,12.48
7/12/2012,5,45,12.22
7/12/2012,6,0,6.85
7/12/2012,6,15,12.61
7/12/2012,6,30,6.53
7/12/2012,6,45,12.61
7/12/2012,7,0,6.91
7/12/2012,7,15,6.66
7/12/2012,7,30,12.61
7/12/2012,7,45,6.72
7/12/2012,8,0,12.99
7/12/2012,8,15,6.72
7/12/2012,8,30,13.7
7/12/2012,8,45,7.42
7/12/2012,9,0,12.61
7/12/2012,9,15,7.74
7/12/2012,9,30,8.77
7/12/2012,9,45,12.54
7/12/2012,10,0,7.62
7/12/2012,10,15,13.57
7/12/2012,10,30,7.04
7/12/2012,10,45,13.76
7/12/2012,11,0,7.81
7/12/2012,11,15,13.7
7/12/2012,11,30,8.13
7/12/2012,11,45,13.25
7/12/2012,12,0,13.76
7/12/2012,12,15,13.82
7/12/2012,12,30,13.5
7/12/2012,12,45,7.55
7/12/2012,13,0,9.15
7/12/2012,13,15,13.82
7/12/2012,13,30,7.68
7/12/2012,13,45,7.87
7/12/2012,14,0,14.08
7/12/2012,14,15,14.21
7/12/2012,14,30,8.58
7/12/2012,14,45,14.66
7/12/2012,15,0,13.95
7/12/2012,15,15,7.55
7/12/2012,15,30,8.32
7/12/2012,15,45,14.59
7/12/2012,16,0,14.02
7/12/2012,16,15,7.49
7/12/2012,16,30,14.27
7/12/2012,16,45,7.81
7/12/2012,17,0,7.74
7/12/2012,17,15,14.21
7/12/2012,17,30,7.87
7/12/2012,17,45,14.21
7/12/2012,18,0,7.74
7/12/2012,18,15,7.55
7/12/2012,18,30,14.4
7/12/2012,18,45,7.74
7/12/2012,19,0,16.19
7/12/2012,19,15,8.26
7/12/2012,19,30,13.95
7/12/2012,19,45,8.58
7/12/2012,20,0,14.08
7/12/2012,20,15,13.82
7/12/2012,20,30,7.68
7/12/2012,20,45,7.81
7/12/2012,21,0,7.42
7/12/2012,21,15,15.42
7/12/2012,21,30,7.74
7/12/2012,21,45,10.43
7/12/2012,22,0,6.85
7/12/2012,22,15,12.86
7/12/2012,22,30,6.72
7/12/2012,22,45,7.23
7/12/2012,23,0,6.85
7/12/2012,23,15,7.3
7/12/2012,23,30,12.61
7/12/2012,23,45,6.4
7/13/2012,0,0,6.14
7/13/2012,0,15,6.34
7/13/2012,0,30,6.78
7/13/2012,0,45,13.63
7/13/2012,1,0,8
7/13/2012,1,15,12.8
7/13/2012,1,30,6.91
7/13/2012,1,45,13.18
7/13/2012,2,0,34.75
7/13/2012,2,15,13.25
7/13/2012,2,30,8.32
7/13/2012,2,45,6.91
7/13/2012,3,0,12.61
7/13/2012,3,15,6.98
7/13/2012,3,30,12.48
7/13/2012,3,45,12.74
7/13/2012,4,0,6.98
7/13/2012,4,15,12.42
7/13/2012,4,30,6.66
7/13/2012,4,45,12.48
7/13/2012,5,0,6.66
7/13/2012,5,15,12.35
7/13/2012,5,30,6.21
7/13/2012,5,45,6.14
7/13/2012,6,0,11.65
7/13/2012,6,15,6.27
7/13/2012,6,30,12.42
7/13/2012,6,45,6.34
7/13/2012,7,0,6.4
7/13/2012,7,15,11.58
7/13/2012,7,30,6.66
7/13/2012,7,45,11.9
7/13/2012,8,0,8.13
7/13/2012,8,15,12.42
7/13/2012,8,30,7.04
7/13/2012,8,45,7.17
7/13/2012,9,0,7.81
7/13/2012,9,15,13.31
7/13/2012,9,30,7.23
7/13/2012,9,45,7.17
7/13/2012,10,0,12.86
7/13/2012,10,15,7.17
7/13/2012,10,30,12.93
7/13/2012,10,45,8.7
7/13/2012,11,0,12.8
7/13/2012,11,15,7.74
7/13/2012,11,30,13.7
7/13/2012,11,45,7.42
7/13/2012,12,0,13.95
7/13/2012,12,15,7.23
7/13/2012,12,30,7.36
7/13/2012,12,45,13.31
7/13/2012,13,0,7.74
7/13/2012,13,15,13.82
7/13/2012,13,30,7.23
7/13/2012,13,45,14.08
7/13/2012,14,0,7.36
7/13/2012,14,15,14.4
7/13/2012,14,30,7.81
7/13/2012,14,45,14.08
7/13/2012,15,0,8
7/13/2012,15,15,14.59
7/13/2012,15,30,7.42
7/13/2012,15,45,14.53
7/13/2012,16,0,8.06
7/13/2012,16,15,14.34
7/13/2012,16,30,14.21
7/13/2012,16,45,8
7/13/2012,17,0,14.21
7/13/2012,17,15,12.35
7/13/2012,17,30,14.34
7/13/2012,17,45,13.95
7/13/2012,18,0,9.02
7/13/2012,18,15,13.38
7/13/2012,18,30,7.1
7/13/2012,18,45,7.3
7/13/2012,19,0,13.7
7/13/2012,19,15,14.02
7/13/2012,19,30,13.18
7/13/2012,19,45,13.44
7/13/2012,20,0,7.1
7/13/2012,20,15,13.89
7/13/2012,20,30,7.42
7/13/2012,20,45,13.25
7/13/2012,21,0,12.99
7/13/2012,21,15,6.98
7/13/2012,21,30,7.17
7/13/2012,21,45,7.17
7/13/2012,22,0,12.54
7/13/2012,22,15,7.62
7/13/2012,22,30,13.06
7/13/2012,22,45,7.17
7/13/2012,23,0,13.25
7/13/2012,23,15,7.17
7/13/2012,23,30,13.57
7/13/2012,23,45,12.86
7/14/2012,0,0,7.17
7/14/2012,0,15,7.74
7/14/2012,0,30,7.1
7/14/2012,0,45,12.67
7/14/2012,1,0,7.42
7/14/2012,1,15,12.99
7/14/2012,1,30,8.58
7/14/2012,1,45,13.44
7/14/2012,2,0,7.87
7/14/2012,2,15,7.17
7/14/2012,2,30,13.44
7/14/2012,2,45,13.7
7/14/2012,3,0,47.68
7/14/2012,3,15,13.25
7/14/2012,3,30,12.99
7/14/2012,3,45,7.62
7/14/2012,4,0,12.67
7/14/2012,4,15,7.17
7/14/2012,4,30,12.99
7/14/2012,4,45,6.91
7/14/2012,5,0,12.67
7/14/2012,5,15,7.42
7/14/2012,5,30,7.1
7/14/2012,5,45,6.98
7/14/2012,6,0,9.79
7/14/2012,6,15,12.93
7/14/2012,6,30,12.99
7/14/2012,6,45,6.85
7/14/2012,7,0,12.61
7/14/2012,7,15,7.04
7/14/2012,7,30,13.63
7/14/2012,7,45,7.04
7/14/2012,8,0,12.8
7/14/2012,8,15,12.61
7/14/2012,8,30,6.98
7/14/2012,8,45,13.12
7/14/2012,9,0,7.1
7/14/2012,9,15,7.81
7/14/2012,9,30,12.99
7/14/2012,9,45,7.55
7/14/2012,10,0,12.74
7/14/2012,10,15,7.23
7/14/2012,10,30,13.18
7/14/2012,10,45,7.36
7/14/2012,11,0,12.99
7/14/2012,11,15,13.06
7/14/2012,11,30,7.04
7/14/2012,11,45,13.31
7/14/2012,12,0,8.32
7/14/2012,12,15,13.7
7/14/2012,12,30,7.23
7/14/2012,12,45,13.18
7/14/2012,13,0,7.1
7/14/2012,13,15,13.06
7/14/2012,13,30,7.17
7/14/2012,13,45,13.18
7/14/2012,14,0,7.3
7/14/2012,14,15,13.44
7/14/2012,14,30,8
7/14/2012,14,45,13.89
7/14/2012,15,0,8.45
7/14/2012,15,15,7.04
7/14/2012,15,30,7.55
7/14/2012,15,45,8.06
7/14/2012,16,0,7.04
7/14/2012,16,15,7.17
7/14/2012,16,30,7.04
7/14/2012,16,45,15.68
7/14/2012,17,0,7.17
7/14/2012,17,15,13.82
7/14/2012,17,30,7.17
7/14/2012,17,45,7.68
7/14/2012,18,0,13.76
7/14/2012,18,15,7.04
7/14/2012,18,30,13.95
7/14/2012,18,45,7.04
7/14/2012,19,0,13.5
7/14/2012,19,15,7.3
7/14/2012,19,30,7.3
7/14/2012,19,45,14.14
7/14/2012,20,0,6.98
7/14/2012,20,15,13.12
7/14/2012,20,30,7.23
7/14/2012,20,45,7.55
7/14/2012,21,0,7.23
7/14/2012,21,15,13.76
7/14/2012,21,30,6.91
7/14/2012,21,45,13.38
7/14/2012,22,0,13.25
7/14/2012,22,15,7.36
7/14/2012,22,30,13.44
7/14/2012,22,45,8.96
7/14/2012,23,0,13.18
7/14/2012,23,15,7.87
7/14/2012,23,30,13.57
7/14/2012,23,45,6.98
7/15/2012,0,0,12.93
7/15/2012,0,15,7.42
7/15/2012,0,30,13.95
7/15/2012,0,45,7.04
7/15/2012,1,0,13.63
7/15/2012,1,15,8.7
7/15/2012,1,30,12.86
7/15/2012,1,45,6.91
7/15/2012,2,0,12.67
7/15/2012,2,15,8.19
7/15/2012,2,30,7.23
7/15/2012,2,45,12.8
7/15/2012,3,0,9.15
7/15/2012,3,15,12.86
7/15/2012,3,30,12.86
7/15/2012,3,45,13.06
7/15/2012,4,0,7.36
7/15/2012,4,15,13.44
7/15/2012,4,30,7.68
7/15/2012,4,45,12.54
7/15/2012,5,0,7.3
7/15/2012,5,15,12.93
7/15/2012,5,30,7.94
7/15/2012,5,45,12.8
7/15/2012,6,0,7.36
7/15/2012,6,15,13.44
7/15/2012,6,30,6.98
7/15/2012,6,45,13.25
7/15/2012,7,0,7.62
7/15/2012,7,15,12.48
7/15/2012,7,30,7.3
7/15/2012,7,45,12.61
7/15/2012,8,0,7.1
7/15/2012,8,15,7.36
7/15/2012,8,30,13.44
7/15/2012,8,45,8.38
7/15/2012,9,0,12.8
7/15/2012,9,15,7.3
7/15/2012,9,30,13.06
7/15/2012,9,45,7.1
7/15/2012,10,0,13.63
7/15/2012,10,15,7.23
7/15/2012,10,30,13.44
7/15/2012,10,45,7.23
7/15/2012,11,0,8.13
7/15/2012,11,15,12.99
7/15/2012,11,30,7.36
7/15/2012,11,45,7.1
7/15/2012,12,0,12.8
7/15/2012,12,15,7.04
7/15/2012,12,30,7.04
7/15/2012,12,45,7.74
7/15/2012,13,0,13.06
7/15/2012,13,15,7.94
7/15/2012,13,30,13.7
7/15/2012,13,45,7.17
7/15/2012,14,0,12.99
7/15/2012,14,15,7.3
7/15/2012,14,30,13.38
7/15/2012,14,45,7.1
7/15/2012,15,0,13.31
7/15/2012,15,15,7.1
7/15/2012,15,30,12.99
7/15/2012,15,45,8.77
7/15/2012,16,0,7.36
7/15/2012,16,15,14.34
