Date,Hour,Minute,Power (kW)
5/2/2012,15,15,1.09
5/2/2012,15,30,3.9
5/2/2012,15,45,3.39
5/2/2012,16,0,2.3
5/2/2012,16,15,2.56
5/2/2012,16,30,2.56
5/2/2012,16,45,3.01
5/2/2012,17,0,2.5
5/2/2012,17,15,2.5
5/2/2012,17,30,2.5
5/2/2012,17,45,2.56
5/2/2012,18,0,2.56
5/2/2012,18,15,2.56
5/2/2012,18,30,2.69
5/2/2012,18,45,3.9
5/2/2012,19,0,2.75
5/2/2012,19,15,2.37
5/2/2012,19,30,2.37
5/2/2012,19,45,2.56
5/2/2012,20,0,2.5
5/2/2012,20,15,2.75
5/2/2012,20,30,2.75
5/2/2012,20,45,2.75
5/2/2012,21,0,2.75
5/2/2012,21,15,1.22
5/2/2012,21,30,1.22
5/2/2012,21,45,2.75
5/2/2012,22,0,2.75
5/2/2012,22,15,2.69
5/2/2012,22,30,2.37
5/2/2012,22,45,2.37
5/2/2012,23,0,2.37
5/2/2012,23,15,2.37
5/2/2012,23,30,2.82
5/2/2012,23,45,2.75
5/3/2012,0,0,2.75
5/3/2012,0,15,2.75
5/3/2012,0,30,2.75
5/3/2012,0,45,1.28
5/3/2012,1,0,1.28
5/3/2012,1,15,0.9
5/3/2012,1,30,0.9
5/3/2012,1,45,1.02
5/3/2012,2,0,1.02
5/3/2012,2,15,1.02
5/3/2012,2,30,1.02
5/3/2012,2,45,1.02
5/3/2012,3,0,1.02
5/3/2012,3,15,1.02
5/3/2012,3,30,1.02
5/3/2012,3,45,3.46
5/3/2012,4,0,2.5
5/3/2012,4,15,2.5
5/3/2012,4,30,2.5
5/3/2012,4,45,2.5
5/3/2012,5,0,0.9
5/3/2012,5,15,0.9
5/3/2012,5,30,0.9
5/3/2012,5,45,0.96
5/3/2012,6,0,0.96
5/3/2012,6,15,0.96
5/3/2012,6,30,0.96
5/3/2012,6,45,0.96
5/3/2012,7,0,0.96
5/3/2012,7,15,0.96
5/3/2012,7,30,0.96
5/3/2012,7,45,1.02
5/3/2012,8,0,7.81
5/3/2012,8,15,2.56
5/3/2012,8,30,2.56
5/3/2012,8,45,2.56
5/3/2012,9,0,2.56
5/3/2012,9,15,1.15
5/3/2012,9,30,1.15
5/3/2012,9,45,1.15
5/3/2012,10,0,1.15
5/3/2012,10,15,2.75
5/3/2012,10,30,3.84
5/3/2012,10,45,3.58
5/3/2012,11,0,2.43
5/3/2012,11,15,2.43
5/3/2012,11,30,2.37
5/3/2012,11,45,2.37
5/3/2012,12,0,2.43
5/3/2012,12,15,18.05
5/3/2012,12,30,2.62
5/3/2012,12,45,2.62
5/3/2012,13,0,2.75
5/3/2012,13,15,3.65
5/3/2012,13,30,2.43
5/3/2012,13,45,2.43
5/3/2012,14,0,2.43
5/3/2012,14,15,2.75
5/3/2012,14,30,3.33
5/3/2012,14,45,4.03
5/3/2012,15,0,2.5
5/3/2012,15,15,2.5
5/3/2012,15,30,2.5
5/3/2012,15,45,2.5
5/3/2012,16,0,1.28
5/3/2012,16,15,2.82
5/3/2012,16,30,2.88
5/3/2012,16,45,2.37
5/3/2012,17,0,2.37
5/3/2012,17,15,4.16
5/3/2012,17,30,2.43
5/3/2012,17,45,2.56
5/3/2012,18,0,4.03
5/3/2012,18,15,2.69
5/3/2012,18,30,2.69
5/3/2012,18,45,2.69
5/3/2012,19,0,2.69
5/3/2012,19,15,2.56
5/3/2012,19,30,2.37
5/3/2012,19,45,2.82
5/3/2012,20,0,2.75
5/3/2012,20,15,2.75
5/3/2012,20,30,2.75
5/3/2012,20,45,2.75
5/3/2012,21,0,2.56
5/3/2012,21,15,2.37
5/3/2012,21,30,2.37
5/3/2012,21,45,2.37
5/3/2012,22,0,2.37
5/3/2012,22,15,1.09
5/3/2012,22,30,1.09
5/3/2012,22,45,1.09
5/3/2012,23,0,1.09
5/3/2012,23,15,1.09
5/3/2012,23,30,2.69
5/3/2012,23,45,2.69
5/4/2012,0,0,2.69
5/4/2012,0,15,2.69
5/4/2012,0,30,1.02
5/4/2012,0,45,1.02
5/4/2012,1,0,1.02
5/4/2012,1,15,1.02
5/4/2012,1,30,1.02
5/4/2012,1,45,1.02
5/4/2012,2,0,1.02
5/4/2012,2,15,1.02
5/4/2012,2,30,2.43
5/4/2012,2,45,2.43
5/4/2012,3,0,2.43
5/4/2012,3,15,2.43
5/4/2012,3,30,1.28
5/4/2012,3,45,1.28
5/4/2012,4,0,1.28
5/4/2012,4,15,0.96
5/4/2012,4,30,1.02
5/4/2012,4,45,1.54
5/4/2012,5,0,1.09
5/4/2012,5,15,1.09
5/4/2012,5,30,1.09
5/4/2012,5,45,1.09
5/4/2012,6,0,1.15
5/4/2012,6,15,1.15
5/4/2012,6,30,1.15
5/4/2012,6,45,1.15
5/4/2012,7,0,1.15
5/4/2012,7,15,1.15
5/4/2012,7,30,1.15
5/4/2012,7,45,23.74
5/4/2012,8,0,2.5
5/4/2012,8,15,2.5
5/4/2012,8,30,2.5
5/4/2012,8,45,2.5
5/4/2012,9,0,1.28
5/4/2012,9,15,0.96
5/4/2012,9,30,0.96
5/4/2012,9,45,0.96
5/4/2012,10,0,1.09
5/4/2012,10,15,3.71
5/4/2012,10,30,2.69
5/4/2012,10,45,3.9
5/4/2012,11,0,4.48
5/4/2012,11,15,3.84
5/4/2012,11,30,2.82
5/4/2012,11,45,2.3
5/4/2012,12,0,2.3
5/4/2012,12,15,2.3
5/4/2012,12,30,2.3
5/4/2012,12,45,2.75
5/4/2012,13,0,3.78
5/4/2012,13,15,2.43
5/4/2012,13,30,2.43
5/4/2012,13,45,2.43
5/4/2012,14,0,2.43
5/4/2012,14,15,0.96
5/4/2012,14,30,0.96
5/4/2012,14,45,0.96
5/4/2012,15,0,0.96
5/4/2012,15,15,0.96
5/4/2012,15,30,2.82
5/4/2012,15,45,2.62
5/4/2012,16,0,2.62
5/4/2012,16,15,3.46
5/4/2012,16,30,2.37
5/4/2012,16,45,2.62
5/4/2012,17,0,2.75
5/4/2012,17,15,2.56
5/4/2012,17,30,2.56
5/4/2012,17,45,2.56
5/4/2012,18,0,2.56
5/4/2012,18,15,3.46
5/4/2012,18,30,2.37
5/4/2012,18,45,2.37
5/4/2012,19,0,2.82
5/4/2012,19,15,2.82
5/4/2012,19,30,2.82
5/4/2012,19,45,2.82
5/4/2012,20,0,0.96
5/4/2012,20,15,0.96
5/4/2012,20,30,0.96
5/4/2012,20,45,2.62
5/4/2012,21,0,2.62
5/4/2012,21,15,2.62
5/4/2012,21,30,2.75
5/4/2012,21,45,2.75
5/4/2012,22,0,2.75
5/4/2012,22,15,2.75
5/4/2012,22,30,2.5
5/4/2012,22,45,2.5
5/4/2012,23,0,2.5
5/4/2012,23,15,2.5
5/4/2012,23,30,1.28
5/4/2012,23,45,0.77
5/5/2012,0,0,1.34
5/5/2012,0,15,0.83
5/5/2012,0,30,2.75
5/5/2012,0,45,20.35
5/5/2012,1,0,2.62
5/5/2012,1,15,2.62
5/5/2012,1,30,2.62
5/5/2012,1,45,2.62
5/5/2012,2,0,1.02
5/5/2012,2,15,1.22
5/5/2012,2,30,1.22
5/5/2012,2,45,2.43
5/5/2012,3,0,2.43
5/5/2012,3,15,2.43
5/5/2012,3,30,2.43
5/5/2012,3,45,0.83
5/5/2012,4,0,1.34
5/5/2012,4,15,1.02
5/5/2012,4,30,1.15
5/5/2012,4,45,1.15
5/5/2012,5,0,1.15
5/5/2012,5,15,1.15
5/5/2012,5,30,1.15
5/5/2012,5,45,1.15
5/5/2012,6,0,1.22
5/5/2012,6,15,1.22
5/5/2012,6,30,0.96
5/5/2012,6,45,0.96
5/5/2012,7,0,0.9
5/5/2012,7,15,2.56
5/5/2012,7,30,2.56
5/5/2012,7,45,2.56
5/5/2012,8,0,2.56
5/5/2012,8,15,2.56
5/5/2012,8,30,1.34
5/5/2012,8,45,0.96
5/5/2012,9,0,0.96
5/5/2012,9,15,2.82
5/5/2012,9,30,2.43
5/5/2012,9,45,2.43
5/5/2012,10,0,2.43
5/5/2012,10,15,2.43
5/5/2012,10,30,1.22
5/5/2012,10,45,1.22
5/5/2012,11,0,1.22
5/5/2012,11,15,1.22
5/5/2012,11,30,1.22
5/5/2012,11,45,1.09
5/5/2012,12,0,4.16
5/5/2012,12,15,2.69
5/5/2012,12,30,2.69
5/5/2012,12,45,3.97
5/5/2012,13,0,2.37
5/5/2012,13,15,4.22
5/5/2012,13,30,2.82
5/5/2012,13,45,2.82
5/5/2012,14,0,2.82
5/5/2012,14,15,2.82
5/5/2012,14,30,1.02
5/5/2012,14,45,1.02
5/5/2012,15,0,1.02
5/5/2012,15,15,1.02
5/5/2012,15,30,1.02
5/5/2012,15,45,1.02
5/5/2012,16,0,0.96
5/5/2012,16,15,0.96
5/5/2012,16,30,0.96
5/5/2012,16,45,0.96
5/5/2012,17,0,0.96
5/5/2012,17,15,0.96
5/5/2012,17,30,1.02
5/5/2012,17,45,1.02
5/5/2012,18,0,2.37
5/5/2012,18,15,2.37
5/5/2012,18,30,2.37
5/5/2012,18,45,2.37
5/5/2012,19,0,1.02
5/5/2012,19,15,1.02
5/5/2012,19,30,1.02
5/5/2012,19,45,1.02
5/5/2012,20,0,1.02
5/5/2012,20,15,1.02
5/5/2012,20,30,1.02
5/5/2012,20,45,1.02
5/5/2012,21,0,1.02
5/5/2012,21,15,1.02
5/5/2012,21,30,1.02
5/5/2012,21,45,1.02
5/5/2012,22,0,1.02
5/5/2012,22,15,1.02
5/5/2012,22,30,1.02
5/5/2012,22,45,1.02
5/5/2012,23,0,1.02
5/5/2012,23,15,1.02
5/5/2012,23,30,1.02
5/5/2012,23,45,1.02
5/6/2012,0,0,1.02
5/6/2012,0,15,1.02
5/6/2012,0,30,1.02
5/6/2012,0,45,1.02
5/6/2012,1,0,1.02
5/6/2012,1,15,1.02
5/6/2012,1,30,1.02
5/6/2012,1,45,1.02
5/6/2012,2,0,1.02
5/6/2012,2,15,1.02
5/6/2012,2,30,1.02
5/6/2012,2,45,1.02
5/6/2012,3,0,1.02
5/6/2012,3,15,1.02
5/6/2012,3,30,1.02
5/6/2012,3,45,1.02
5/6/2012,4,0,1.02
5/6/2012,4,15,1.02
5/6/2012,4,30,1.02
5/6/2012,4,45,1.02
5/6/2012,5,0,1.02
5/6/2012,5,15,1.02
5/6/2012,5,30,1.02
5/6/2012,5,45,1.02
5/6/2012,6,0,1.02
5/6/2012,6,15,1.02
5/6/2012,6,30,1.02
5/6/2012,6,45,1.02
5/6/2012,7,0,1.02
5/6/2012,7,15,1.02
5/6/2012,7,30,1.02
5/6/2012,7,45,1.02
5/6/2012,8,0,11.65
5/6/2012,8,15,2.43
5/6/2012,8,30,2.43
5/6/2012,8,45,2.43
5/6/2012,9,0,2.43
5/6/2012,9,15,1.15
5/6/2012,9,30,1.15
5/6/2012,9,45,1.15
5/6/2012,10,0,1.15
5/6/2012,10,15,1.15
5/6/2012,10,30,1.15
5/6/2012,10,45,1.15
5/6/2012,11,0,1.15
5/6/2012,11,15,1.15
5/6/2012,11,30,1.15
5/6/2012,11,45,1.15
5/6/2012,12,0,1.15
5/6/2012,12,15,1.15
5/6/2012,12,30,1.15
5/6/2012,12,45,1.15
5/6/2012,13,0,1.15
5/6/2012,13,15,1.15
5/6/2012,13,30,1.15
5/6/2012,13,45,1.15
5/6/2012,14,0,1.15
5/6/2012,14,15,1.15
5/6/2012,14,30,1.15
5/6/2012,14,45,1.15
5/6/2012,15,0,1.15
5/6/2012,15,15,1.15
5/6/2012,15,30,2.75
5/6/2012,15,45,2.75
5/6/2012,16,0,2.75
5/6/2012,16,15,2.56
5/6/2012,16,30,3.58
5/6/2012,16,45,2.56
5/6/2012,17,0,2.56
5/6/2012,17,15,2.56
5/6/2012,17,30,2.75
5/6/2012,17,45,2.5
5/6/2012,18,0,2.5
5/6/2012,18,15,2.5
5/6/2012,18,30,2.5
5/6/2012,18,45,1.28
5/6/2012,19,0,1.28
5/6/2012,19,15,1.28
5/6/2012,19,30,1.28
5/6/2012,19,45,1.28
5/6/2012,20,0,1.28
5/6/2012,20,15,1.28
5/6/2012,20,30,1.28
5/6/2012,20,45,1.28
5/6/2012,21,0,1.28
5/6/2012,21,15,1.28
5/6/2012,21,30,1.28
5/6/2012,21,45,1.28
5/6/2012,22,0,1.28
5/6/2012,22,15,1.28
5/6/2012,22,30,1.28
5/6/2012,22,45,1.28
5/6/2012,23,0,1.28
5/6/2012,23,15,0.77
5/6/2012,23,30,0.77
5/6/2012,23,45,0.77
5/7/2012,0,0,0.77
5/7/2012,0,15,0.77
5/7/2012,0,30,0.77
5/7/2012,0,45,0.77
5/7/2012,1,0,0.77
5/7/2012,1,15,0.77
5/7/2012,1,30,0.77
5/7/2012,1,45,0.77
5/7/2012,2,0,0.77
5/7/2012,2,15,0.77
5/7/2012,2,30,0.77
5/7/2012,2,45,0.77
5/7/2012,3,0,0.77
5/7/2012,3,15,0.77
5/7/2012,3,30,0.77
5/7/2012,3,45,0.77
5/7/2012,4,0,0.77
5/7/2012,4,15,0.77
5/7/2012,4,30,16.7
5/7/2012,4,45,2.37
5/7/2012,5,0,2.37
5/7/2012,5,15,2.37
5/7/2012,5,30,2.37
5/7/2012,5,45,0.9
5/7/2012,6,0,0.9
5/7/2012,6,15,0.9
5/7/2012,6,30,0.96
5/7/2012,6,45,0.96
5/7/2012,7,0,2.62
5/7/2012,7,15,2.62
5/7/2012,7,30,2.62
5/7/2012,7,45,2.62
5/7/2012,8,0,2.43
5/7/2012,8,15,2.43
5/7/2012,8,30,2.43
5/7/2012,8,45,2.43
5/7/2012,9,0,2.43
5/7/2012,9,15,0.96
5/7/2012,9,30,2.75
5/7/2012,9,45,2.75
5/7/2012,10,0,3.33
5/7/2012,10,15,4.8
5/7/2012,10,30,2.37
5/7/2012,10,45,2.37
5/7/2012,11,0,2.37
5/7/2012,11,15,2.43
5/7/2012,11,30,2.88
5/7/2012,11,45,2.37
5/7/2012,12,0,2.37
5/7/2012,12,15,2.37
5/7/2012,12,30,2.37
5/7/2012,12,45,2.69
5/7/2012,13,0,3.52
5/7/2012,13,15,2.75
5/7/2012,13,30,2.75
5/7/2012,13,45,2.75
5/7/2012,14,0,2.56
5/7/2012,14,15,2.69
5/7/2012,14,30,2.69
5/7/2012,14,45,2.5
5/7/2012,15,0,3.01
5/7/2012,15,15,2.43
5/7/2012,15,30,2.43
5/7/2012,15,45,2.43
5/7/2012,16,0,2.75
5/7/2012,16,15,2.75
5/7/2012,16,30,2.75
5/7/2012,16,45,2.75
5/7/2012,17,0,2.37
5/7/2012,17,15,2.37
5/7/2012,17,30,2.37
5/7/2012,17,45,2.62
5/7/2012,18,0,2.62
5/7/2012,18,15,2.62
5/7/2012,18,30,2.62
5/7/2012,18,45,0.96
5/7/2012,19,0,0.96
5/7/2012,19,15,0.96
5/7/2012,19,30,0.96
5/7/2012,19,45,0.96
5/7/2012,20,0,0.96
5/7/2012,20,15,0.96
5/7/2012,20,30,0.96
5/7/2012,20,45,0.96
5/7/2012,21,0,0.96
5/7/2012,21,15,0.96
5/7/2012,21,30,0.96
5/7/2012,21,45,0.96
5/7/2012,22,0,0.96
5/7/2012,22,15,0.96
5/7/2012,22,30,0.96
5/7/2012,22,45,0.96
5/7/2012,23,0,0.96
5/7/2012,23,15,0.96
5/7/2012,23,30,0.96
5/7/2012,23,45,0.96
5/8/2012,0,0,0.96
5/8/2012,0,15,0.96
5/8/2012,0,30,0.96
5/8/2012,0,45,0.96
5/8/2012,1,0,0.96
5/8/2012,1,15,8.64
5/8/2012,1,30,2.82
5/8/2012,1,45,2.82
5/8/2012,2,0,2.82
5/8/2012,2,15,2.82
5/8/2012,2,30,0.96
5/8/2012,2,45,1.09
5/8/2012,3,0,1.09
5/8/2012,3,15,1.02
5/8/2012,3,30,1.09
5/8/2012,3,45,1.54
5/8/2012,4,0,1.02
5/8/2012,4,15,2.62
5/8/2012,4,30,2.62
5/8/2012,4,45,2.62
5/8/2012,5,0,2.62
5/8/2012,5,15,1.02
5/8/2012,5,30,1.02
5/8/2012,5,45,1.02
5/8/2012,6,0,1.02
5/8/2012,6,15,1.02
5/8/2012,6,30,1.02
5/8/2012,6,45,1.02
5/8/2012,7,0,1.02
5/8/2012,7,15,1.02
5/8/2012,7,30,1.09
5/8/2012,7,45,1.09
5/8/2012,8,0,1.09
5/8/2012,8,15,1.09
5/8/2012,8,30,1.09
5/8/2012,8,45,1.09
5/8/2012,9,0,1.09
5/8/2012,9,15,1.09
5/8/2012,9,30,1.09
5/8/2012,9,45,1.09
5/8/2012,10,0,1.09
5/8/2012,10,15,1.09
5/8/2012,10,30,1.09
5/8/2012,10,45,1.09
5/8/2012,11,0,2.75
5/8/2012,11,15,2.5
5/8/2012,11,30,3.58
5/8/2012,11,45,2.43
5/8/2012,12,0,2.43
5/8/2012,12,15,2.43
5/8/2012,12,30,3.01
5/8/2012,12,45,2.62
5/8/2012,13,0,2.69
5/8/2012,13,15,2.56
5/8/2012,13,30,2.43
5/8/2012,13,45,2.56
5/8/2012,14,0,2.56
5/8/2012,14,15,2.56
5/8/2012,14,30,2.75
5/8/2012,14,45,2.75
5/8/2012,15,0,3.14
5/8/2012,15,15,2.56
5/8/2012,15,30,2.56
5/8/2012,15,45,2.56
5/8/2012,16,0,2.56
5/8/2012,16,15,2.88
5/8/2012,16,30,2.56
5/8/2012,16,45,2.69
5/8/2012,17,0,16.58
5/8/2012,17,15,2.43
5/8/2012,17,30,2.75
5/8/2012,17,45,2.56
5/8/2012,18,0,2.43
5/8/2012,18,15,3.2
5/8/2012,18,30,2.69
5/8/2012,18,45,3.14
5/8/2012,19,0,2.69
5/8/2012,19,15,2.69
5/8/2012,19,30,3.07
5/8/2012,19,45,2.56
5/8/2012,20,0,2.56
5/8/2012,20,15,2.62
5/8/2012,20,30,2.5
5/8/2012,20,45,2.5
5/8/2012,21,0,2.5
5/8/2012,21,15,2.5
5/8/2012,21,30,1.28
5/8/2012,21,45,1.28
5/8/2012,22,0,0.83
5/8/2012,22,15,1.34
5/8/2012,22,30,2.75
5/8/2012,22,45,2.82
5/8/2012,23,0,2.3
5/8/2012,23,15,3.97
5/8/2012,23,30,2.75
5/8/2012,23,45,2.75
5/9/2012,0,0,2.75
5/9/2012,0,15,2.75
5/9/2012,0,30,1.09
5/9/2012,0,45,1.09
5/9/2012,1,0,1.09
5/9/2012,1,15,1.09
5/9/2012,1,30,1.09
5/9/2012,1,45,9.15
5/9/2012,2,0,2.43
5/9/2012,2,15,2.43
5/9/2012,2,30,2.43
5/9/2012,2,45,2.43
5/9/2012,3,0,1.09
5/9/2012,3,15,1.09
5/9/2012,3,30,1.09
5/9/2012,3,45,2.43
5/9/2012,4,0,2.43
5/9/2012,4,15,2.43
5/9/2012,4,30,2.43
5/9/2012,4,45,1.02
5/9/2012,5,0,1.02
5/9/2012,5,15,1.02
5/9/2012,5,30,0.9
5/9/2012,5,45,1.02
5/9/2012,6,0,0.96
5/9/2012,6,15,0.96
5/9/2012,6,30,0.96
5/9/2012,6,45,0.96
5/9/2012,7,0,0.96
5/9/2012,7,15,0.96
5/9/2012,7,30,2.43
5/9/2012,7,45,2.82
5/9/2012,8,0,2.82
5/9/2012,8,15,2.82
5/9/2012,8,30,2.82
5/9/2012,8,45,1.22
5/9/2012,9,0,1.22
5/9/2012,9,15,0.7
5/9/2012,9,30,1.34
5/9/2012,9,45,1.34
5/9/2012,10,0,2.62
5/9/2012,10,15,2.62
5/9/2012,10,30,2.62
5/9/2012,10,45,2.62
5/9/2012,11,0,2.94
5/9/2012,11,15,2.5
5/9/2012,11,30,2.5
5/9/2012,11,45,2.5
5/9/2012,12,0,3.46
5/9/2012,12,15,3.71
5/9/2012,12,30,2.37
5/9/2012,12,45,2.37
5/9/2012,13,0,2.37
5/9/2012,13,15,2.37
5/9/2012,13,30,2.62
5/9/2012,13,45,3.65
5/9/2012,14,0,2.62
5/9/2012,14,15,2.62
5/9/2012,14,30,2.62
5/9/2012,14,45,2.88
5/9/2012,15,0,2.3
5/9/2012,15,15,22.98
5/9/2012,15,30,2.43
5/9/2012,15,45,2.43
5/9/2012,16,0,2.43
5/9/2012,16,15,2.43
5/9/2012,16,30,2.5
5/9/2012,16,45,2.43
5/9/2012,17,0,3.78
5/9/2012,17,15,2.62
5/9/2012,17,30,2.62
5/9/2012,17,45,2.62
5/9/2012,18,0,2.62
5/9/2012,18,15,36.74
5/9/2012,18,30,2.62
5/9/2012,18,45,2.62
5/9/2012,19,0,2.62
5/9/2012,19,15,2.56
5/9/2012,19,30,2.56
5/9/2012,19,45,2.56
5/9/2012,20,0,2.56
5/9/2012,20,15,2.69
5/9/2012,20,30,2.69
5/9/2012,20,45,2.69
5/9/2012,21,0,2.69
5/9/2012,21,15,0.9
5/9/2012,21,30,0.9
5/9/2012,21,45,0.9
5/9/2012,22,0,0.9
5/9/2012,22,15,0.9
5/9/2012,22,30,0.9
5/9/2012,22,45,0.9
5/9/2012,23,0,3.78
5/9/2012,23,15,2.62
5/9/2012,23,30,2.62
5/9/2012,23,45,2.37
5/10/2012,0,0,2.37
5/10/2012,0,15,2.37
5/10/2012,0,30,2.37
5/10/2012,0,45,1.02
5/10/2012,1,0,4.22
5/10/2012,1,15,2.56
5/10/2012,1,30,2.56
5/10/2012,1,45,2.56
5/10/2012,2,0,2.56
5/10/2012,2,15,1.09
5/10/2012,2,30,1.09
5/10/2012,2,45,1.09
5/10/2012,3,0,2.62
5/10/2012,3,15,2.62
5/10/2012,3,30,2.62
5/10/2012,3,45,2.62
5/10/2012,4,0,1.34
5/10/2012,4,15,0.83
5/10/2012,4,30,0.83
5/10/2012,4,45,1.34
5/10/2012,5,0,1.34
5/10/2012,5,15,0.83
5/10/2012,5,30,0.83
5/10/2012,5,45,1.34
5/10/2012,6,0,1.28
5/10/2012,6,15,1.28
5/10/2012,6,30,1.28
5/10/2012,6,45,0.96
5/10/2012,7,0,0.96
5/10/2012,7,15,0.96
5/10/2012,7,30,0.96
5/10/2012,7,45,0.96
5/10/2012,8,0,0.96
5/10/2012,8,15,0.96
5/10/2012,8,30,0.9
5/10/2012,8,45,0.9
5/10/2012,9,0,0.96
5/10/2012,9,15,2.43
5/10/2012,9,30,2.37
5/10/2012,9,45,2.37
5/10/2012,10,0,2.75
5/10/2012,10,15,2.75
5/10/2012,10,30,2.94
5/10/2012,10,45,2.43
5/10/2012,11,0,2.43
5/10/2012,11,15,2.43
5/10/2012,11,30,3.71
5/10/2012,11,45,2.37
5/10/2012,12,0,2.37
5/10/2012,12,15,2.75
5/10/2012,12,30,2.75
5/10/2012,12,45,2.43
5/10/2012,13,0,2.43
5/10/2012,13,15,2.43
5/10/2012,13,30,2.43
5/10/2012,13,45,2.37
5/10/2012,14,0,2.37
5/10/2012,14,15,2.88
5/10/2012,14,30,2.37
5/10/2012,14,45,2.37
5/10/2012,15,0,2.37
5/10/2012,15,15,1.41
5/10/2012,15,30,2.69
5/10/2012,15,45,2.69
5/10/2012,16,0,2.69
5/10/2012,16,15,2.37
